"cod_person","var_nuevo","p606n","p606","dominio","p101","p105a","p105b","p110a1","p110c","p110c1","p1142","p1144","nbi1","nbi2","nbi3","nbi4","nbi5","p612n","p612a","codperso","p203","p207","p208a","p209","p300a","p301a","p301d","p301a0","p306","p313","p314d","p401h1","p401h2","p401h4","p401h5","p401h6","p501","p513t","p513a2","p524a1","p556t1","p558c"
"0057661751103","00576617511",3,2,7,1,2,0,2,1,24,1,0,1,0,0,0,0,7,0,"03",3,1,19,6,1,6,1,1,2,9,2,2,2,2,2,2,2,48,0,0,0,1
"0057720411102","00577204111",3,2,5,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"02",3,1,19,6,1,6,1,1,2,3,1,2,2,2,2,2,1,8,1,0,350,1
"0058390791103","00583907911",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",5,1,20,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0058630731102","00586307311",3,2,4,1,2,0,1,1,24,1,0,0,0,0,0,0,7,1,"02",7,1,22,6,4,9,2,0,2,1,1,2,2,2,2,2,1,4,0,0,0,5
"0058850521104","00588505211",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"04",3,1,20,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0058930781103","00589307811",3,2,4,1,2,0,1,1,5,1,1,0,0,0,0,0,7,1,"03",3,1,21,6,4,9,2,0,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0059060711102","00590607111",3,2,4,1,2,0,1,1,6,1,1,0,0,0,0,0,7,2,"02",3,2,19,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,50,4
"0059490921103","00594909211",3,2,4,1,2,0,2,1,24,1,0,1,0,0,0,0,7,0,"03",3,2,21,6,4,6,1,1,2,3,NA,2,2,2,2,2,2,0,0,0,350,6
"0059520751104","00595207511",3,2,7,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"04",3,2,19,6,4,6,1,1,2,10,NA,2,2,2,2,2,1,21,0,0,0,5
"0059890841102","00598908411",3,2,4,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,2,19,1,4,6,1,1,2,5,2,2,2,2,2,2,2,7,1,0,400,4
"0059960931106","00599609311",3,2,4,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"06",3,1,21,1,4,6,1,1,2,1,1,2,2,2,2,2,1,40,1,200,350,4
"0060110161104","00601101611",3,2,4,1,2,0,2,1,24,1,1,0,0,0,0,0,7,1,"04",3,2,20,6,4,6,2,0,1,0,1,2,2,2,2,2,1,15,1,0,350,5
"0060120301103","00601203011",3,2,4,1,6,0,2,1,24,1,0,0,0,0,0,0,7,1,"03",3,2,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0060142681102","00601426811",3,2,4,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,2,19,6,4,6,1,0,1,0,1,2,2,2,2,2,1,40,3,500,0,6
"0060290771102","00602907711",3,2,8,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"02",3,2,20,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,210,6
"0060320411105","00603204111",3,2,8,1,2,0,1,1,14,1,1,0,0,0,0,0,7,1,"05",5,2,22,6,4,7,2,0,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0060320571103","00603205711",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,21,6,4,9,2,0,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0060320571104","00603205711",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"04",3,2,19,6,4,9,2,0,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0060330141102","00603301411",3,2,8,1,3,0,1,1,24,1,1,0,0,0,0,0,7,0,"02",3,2,22,6,4,6,2,1,2,1,1,2,2,2,2,2,1,48,7,1095,0,6
"0060330531203","00603305312",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,920,6
"0060330641103","00603306411",3,2,8,1,2,0,1,1,14,1,1,0,0,0,0,1,7,1,"03",3,1,20,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0060330781103","00603307811",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,1,59,0,1025,0,6
"0060330781104","00603307811",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"04",3,1,20,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,4
"0060330931102","00603309311",3,2,8,1,2,0,1,1,17,1,0,0,0,0,0,0,7,1,"02",3,2,19,6,4,6,2,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0060680291103","00606802911",3,2,8,1,2,0,1,1,3,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,8,2,0,2,2,1,2,2,2,2,2,1,60,8,1025,0,6
"0060680411103","00606804111",3,2,8,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"03",3,1,21,6,4,9,2,0,2,1,1,2,2,2,2,2,1,54,0,950,0,6
"0060680411104","00606804111",3,2,8,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"04",3,1,21,6,4,9,2,0,1,1,2,2,2,2,2,2,1,84,10,510,0,6
"0060680801102","00606808011",3,2,8,1,3,0,1,1,9,1,0,0,0,0,0,0,7,0,"02",3,2,20,6,4,6,1,1,2,2,2,2,2,2,2,2,2,2,3,0,0,6
"0060690211106","00606902111",3,2,8,1,2,0,1,1,7,1,0,0,0,0,0,0,7,1,"06",3,2,21,6,4,10,2,0,2,3,1,2,2,2,2,2,1,45,10,1230,0,6
"0060910902202","00609109022",3,2,8,NA,6,0,1,1,24,1,0,0,0,0,0,0,7,0,"02",3,2,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,30,1,120,0,6
"0060990191102","00609901911",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"02",3,1,21,6,4,7,2,0,2,2,1,2,2,2,2,2,1,36,3,850,0,6
"0060990491103","00609904911",3,NA,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,24,1,500,0,6
"0060990491104","00609904911",3,NA,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"04",3,2,20,6,4,9,2,0,1,0,1,2,2,2,2,2,1,42,0,1000,350,6
"0061001401102","00610014011",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,1,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0061140161103","00611401611",3,2,8,1,2,0,1,1,15,1,1,0,0,0,0,0,7,1,"03",3,1,22,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0061140691103","00611406911",3,2,8,1,2,0,2,1,12,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,1,48,1,910,0,6
"0061151071103","00611510711",3,2,8,2,6,0,1,1,6,1,1,0,0,0,0,0,7,2,"03",3,2,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,10,0,0,0,8
"0061320721103","00613207211",3,NA,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",5,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,1,34,0,1600,0,6
"0061370851103","00613708511",3,2,8,3,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,22,6,4,7,2,0,2,1,1,2,2,2,2,2,1,72,5,1200,0,6
"0061380011102","00613800111",3,2,8,1,6,0,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,1,20,6,4,6,1,1,2,1,1,2,2,2,2,2,2,0,0,0,345,1
"0061380222204","00613802222",3,2,8,NA,6,0,1,1,15,1,1,0,0,0,0,0,7,0,"04",3,1,21,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0061430411102","00614304111",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"02",3,1,19,6,4,9,2,0,1,0,1,2,2,2,2,2,1,60,3,980,0,6
"0061530971106","00615309711",3,2,8,3,6,0,1,1,18,1,1,0,0,0,0,0,7,1,"06",3,2,22,1,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,350,5
"0061731071103","00617310711",3,2,8,1,2,0,1,1,24,1,1,0,0,0,0,0,7,4,"03",7,1,21,6,4,9,1,0,1,0,1,2,2,2,2,2,2,5,4,0,0,6
"0061731571102","00617315711",3,2,8,1,1,900,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,1,19,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0061950301103","00619503011",3,2,6,2,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",5,2,20,6,4,9,1,0,2,6,1,2,2,2,2,2,2,0,0,0,0,1
"0061980441103","00619804411",3,2,6,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,0,2,3,1,2,2,2,2,2,1,42,1,0,0,6
"0062011731102","00620117311",3,2,6,1,2,0,1,1,12,1,1,0,0,0,0,0,7,3,"02",3,2,22,6,4,9,2,0,2,6,1,2,2,2,2,2,2,0,0,0,0,5
"0062070391103","00620703911",3,2,6,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,22,0,0,0,1
"0062220101104","00622201011",3,2,6,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"04",7,1,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,40,1,1600,0,6
"0062220491102","00622204911",3,2,6,1,1,769,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,2,19,6,4,6,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0062300051105","00623000511",3,2,7,2,2,0,1,1,24,1,1,0,0,0,0,0,7,3,"05",3,1,19,6,4,9,2,0,1,6,1,2,2,2,2,2,2,0,0,0,0,6
"0062440271103","00624402711",3,2,6,1,2,0,2,1,5,1,1,0,0,0,1,0,7,2,"03",3,1,20,6,1,9,1,0,1,0,1,2,2,2,2,2,2,18,0,240,0,1
"0062710331104","00627103311",3,2,7,1,2,0,2,1,3,1,1,0,0,0,0,0,7,0,"04",3,1,22,6,3,9,1,0,2,1,NA,2,2,2,2,2,1,8,1,0,0,3
"0062710331105","00627103311",3,2,7,1,2,0,2,1,3,1,1,0,0,0,0,0,7,0,"05",3,2,19,6,3,6,1,1,2,1,NA,2,2,2,2,2,2,0,0,0,0,3
"0062880811103","00628808111",3,2,6,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,2,20,6,4,6,1,1,2,1,2,2,2,2,2,2,1,16,3,200,350,1
"0062890591103","00628905911",3,2,6,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",5,2,22,6,4,7,2,0,1,0,1,2,2,2,2,2,1,48,1,1200,0,1
"0062891671103","00628916711",3,2,6,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,1,6,1,1,2,3,1,2,2,2,2,2,1,48,5,950,0,1
"0063020211103","00630202111",3,2,6,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,1,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,1
"0063020331103","00630203311",3,2,6,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,19,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,1050,6
"0063020521103","00630205211",3,2,6,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,1,6,1,1,2,1,1,2,2,2,2,2,1,30,5,160,0,1
"0063060071103","00630600711",3,2,6,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,2,20,6,4,7,1,0,1,6,1,2,2,2,2,2,1,60,2,800,350,1
"0063060071104","00630600711",3,2,6,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"04",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,1,800,350,1
"0063140341103","00631403411",3,2,6,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,2,19,6,1,6,1,0,1,2,1,2,2,2,2,2,1,44,3,0,350,1
"0063151111103","00631511111",3,2,6,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,1,6,1,1,2,2,NA,2,2,2,2,2,1,56,0,1500,350,1
"0063241711103","00632417111",3,2,6,1,2,0,2,2,0,1,0,0,0,0,0,0,7,0,"03",3,1,20,6,1,6,1,1,2,1,NA,2,2,2,2,2,1,84,2,1500,0,1
"0063420021103","00634200211",3,2,6,1,2,0,1,2,0,1,1,0,0,0,0,0,7,1,"03",3,2,20,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0063420891102","00634208911",3,2,6,1,2,0,2,2,0,1,0,0,0,0,0,0,7,0,"02",7,2,20,6,1,6,1,1,2,1,2,2,2,2,2,2,1,35,0,80,0,1
"0063450681104","00634506811",3,2,6,1,2,0,2,1,24,1,1,0,0,0,0,0,7,1,"04",3,1,21,6,1,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,800,1
"0063610461102","00636104611",3,2,5,4,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"02",3,1,21,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0063610621103","00636106211",3,2,5,4,2,0,1,1,24,1,0,0,0,0,0,0,7,1,"03",3,2,22,6,1,10,1,0,2,3,1,2,2,2,2,2,1,12,2,0,0,1
"0063610621104","00636106211",3,2,5,4,2,0,1,1,24,1,0,0,0,0,0,0,7,1,"04",3,2,19,6,4,6,1,1,2,1,3,2,2,2,2,2,1,46,5,0,350,1
"0063621321103","00636213211",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,2,22,6,4,6,1,0,1,0,1,2,2,2,2,2,1,48,0,600,0,1
"0063621321104","00636213211",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"04",3,1,20,6,1,7,1,0,1,0,1,2,2,2,2,2,1,8,6,0,0,6
"0063630101101","00636301011",3,2,5,1,1,78,1,1,24,1,1,0,0,0,0,0,7,1,"01",1,1,19,6,1,8,1,0,2,3,1,2,2,2,2,2,1,10,6,1730,0,1
"0063631071102","00636310711",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,2,19,6,4,9,1,0,1,0,1,2,2,2,2,2,1,16,5,0,0,6
"0063791141103","00637911411",3,2,5,1,1,147,1,2,0,1,1,0,0,0,0,0,7,1,"03",3,1,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,1
"0063820871103","00638208711",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,2,21,6,4,9,2,0,2,6,1,2,2,2,2,2,1,45,1,0,0,6
"0064520411102","00645204111",3,2,5,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,2,22,6,1,6,1,1,2,9,2,2,2,2,2,2,2,37,8,0,350,1
"0064631191104","00646311911",3,2,5,1,2,0,2,2,0,1,0,0,0,1,0,0,7,0,"04",3,2,19,6,1,6,1,1,2,5,NA,2,2,2,2,2,1,17,2,0,0,1
"0064720541103","00647205411",3,2,5,1,1,245,1,1,2,1,1,0,0,0,0,0,7,0,"03",3,1,19,6,4,7,1,0,1,0,1,2,2,2,2,2,1,17,1,0,0,6
"0064871721103","00648717211",3,2,5,1,2,0,2,1,24,1,0,0,0,0,0,0,7,1,"03",3,2,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,350,1
"0064871831103","00648718311",3,2,5,1,2,0,2,1,24,1,0,0,0,0,0,0,7,1,"03",3,1,21,6,4,8,2,0,2,2,2,2,2,2,2,2,1,48,3,240,0,5
"0064871831104","00648718311",3,2,5,1,2,0,2,1,24,1,0,0,0,0,0,0,7,1,"04",3,2,19,6,4,7,1,0,2,2,2,2,2,2,2,2,1,48,6,240,0,1
"0064921831103","00649218311",3,2,5,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0064970031103","00649700311",3,2,5,1,2,0,1,2,0,1,1,0,0,0,0,0,7,1,"03",3,1,21,6,4,6,1,1,2,9,1,2,2,2,2,2,1,27,3,0,0,6
"0064970141103","00649701411",3,2,5,1,2,0,1,1,6,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,1,6,1,1,2,2,1,2,2,2,2,2,1,24,1,840,0,1
"0064970251103","00649702511",3,2,5,1,2,0,1,1,2,1,0,0,1,0,0,0,7,0,"03",3,2,21,6,4,7,2,0,2,2,1,2,2,2,2,2,1,42,2,450,210,1
"0064970581106","00649705811",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"06",3,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,1
"0064970581107","00649705811",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"07",3,1,20,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0064990701101","00649907011",3,2,5,4,6,0,1,1,24,1,1,0,0,0,0,0,7,1,"01",1,1,21,6,4,7,2,0,1,0,1,2,2,2,2,2,1,82,7,0,200,1
"0064990911102","00649909111",3,2,5,1,2,0,1,1,24,1,0,0,0,0,0,0,7,1,"02",3,1,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,150,1
"0065030781103","00650307811",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,2,19,6,4,6,1,0,2,11,1,2,2,2,2,2,2,0,0,0,0,6
"0065070191103","00650701911",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,1,22,6,4,9,1,0,2,6,1,2,2,2,2,2,1,22,2,250,350,6
"0065270141104","00652701411",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"04",3,1,19,6,4,9,1,0,2,11,1,2,2,2,2,2,1,6,1,600,0,6
"0065460041103","00654600411",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,2,22,6,4,9,1,0,1,3,1,2,2,2,2,2,1,16,1,60,3544,6
"0065460461102","00654604611",3,2,7,1,2,0,1,1,24,1,0,1,0,0,0,0,7,1,"02",3,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,6,1,0,50,6
"0065480361103","00654803611",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,7,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0065480531103","00654805311",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,52,7,200,0,6
"0065510211103","00655102111",3,2,7,1,1,300,1,1,24,1,0,0,1,0,0,0,7,0,"03",3,2,22,6,4,6,1,1,2,1,1,2,2,2,2,2,2,0,0,0,0,4
"0065620841102","00656208411",3,2,5,1,2,0,2,1,5,1,0,0,0,0,0,0,7,0,"02",3,2,21,6,4,8,1,0,2,3,1,2,2,2,2,2,1,54,1,930,350,1
"0065701701102","00657017011",3,2,5,1,2,0,2,1,24,1,1,0,0,0,0,0,7,2,"02",3,1,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,900,6
"0065701741103","00657017411",3,2,5,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,21,0,300,0,7
"0065710711102","00657107111",3,2,5,1,6,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,1,19,6,1,6,1,1,2,2,1,2,2,2,2,2,1,48,0,180,0,1
"0065711531102","00657115311",3,2,5,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",2,2,20,1,1,6,1,1,2,5,2,2,2,2,2,2,1,14,7,0,550,1
"0065730141102","00657301411",3,2,5,1,1,50,2,1,24,1,1,0,0,0,0,0,7,1,"02",3,2,19,6,4,6,1,0,1,0,1,2,2,2,2,2,1,17,4,0,350,4
"0065730241103","00657302411",3,2,5,1,2,0,1,1,5,1,0,0,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,0,2,1,3,2,2,2,2,2,1,8,3,540,0,1
"0065991191103","00659911911",3,2,5,1,2,0,2,2,0,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,60,2,1200,0,1
"0065991271104","00659912711",3,2,5,1,2,0,2,2,0,1,1,0,0,0,0,0,7,1,"04",3,1,19,6,1,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,1
"0066000391103","00660003911",3,2,5,1,2,0,2,1,24,1,0,0,0,1,0,0,7,0,"03",3,2,21,6,1,7,1,0,2,6,1,2,2,2,2,2,1,73,1,300,0,1
"0066001351103","00660013511",3,2,5,1,2,0,2,1,24,1,0,0,0,1,0,0,7,0,"03",3,2,19,6,4,6,1,1,2,1,2,2,2,2,2,2,2,0,0,0,350,6
"0066001371104","00660013711",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"04",3,1,21,6,4,8,1,0,2,3,1,2,2,2,2,2,1,30,0,0,0,1
"0066070631106","00660706311",3,2,5,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"06",5,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,18,3,360,0,1
"0066300691105","00663006911",3,2,5,1,2,0,2,2,0,1,0,0,0,0,0,0,7,1,"05",3,1,20,2,4,6,1,1,2,2,1,2,2,2,2,2,1,54,4,1123,350,6
"0066300691106","00663006911",3,2,5,1,2,0,2,2,0,1,0,0,0,0,0,0,7,1,"06",4,2,22,2,4,6,1,1,2,1,2,2,2,2,2,2,2,0,0,0,350,6
"0066310121103","00663101211",3,2,5,1,2,0,2,2,0,1,0,0,0,0,0,0,7,0,"03",3,1,21,6,4,6,1,1,2,2,1,2,2,2,2,2,1,21,2,0,0,7
"0066310121104","00663101211",3,2,5,1,2,0,2,2,0,1,0,0,0,0,0,0,7,0,"04",3,1,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,74,1,800,0,7
"0066310751104","00663107511",3,2,5,1,2,0,1,2,0,1,0,0,0,1,0,0,7,0,"04",3,2,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,35,6,220,0,7
"0066410481102","00664104811",3,2,7,1,2,0,2,1,2,1,0,1,0,0,0,0,7,0,"02",3,1,21,6,4,9,1,0,1,0,NA,2,2,2,2,2,1,4,1,0,0,6
"0066510131102","00665101311",3,2,5,1,2,0,1,1,12,1,1,0,0,0,0,0,7,0,"02",3,1,21,6,4,6,1,1,2,9,1,2,2,2,2,2,1,16,5,300,350,7
"0066690341104","00666903411",3,2,2,1,2,0,1,1,2,1,0,0,0,0,0,0,7,0,"04",5,2,20,6,4,8,1,0,2,3,1,2,2,2,2,2,2,0,0,0,350,6
"0066730311102","00667303111",3,2,2,1,3,0,1,1,3,1,1,0,0,0,0,0,7,2,"02",3,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,210,1
"0066730311103","00667303111",3,2,2,1,3,0,1,1,3,1,1,0,0,0,0,0,7,2,"03",3,2,19,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,1
"0066730721103","00667307211",3,2,2,1,3,0,1,2,0,1,1,1,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,50,0,0,350,6
"0066790691103","00667906911",3,2,2,1,2,0,1,1,2,1,1,0,0,0,0,0,7,0,"03",3,1,21,6,4,7,2,0,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0066790791102","00667907911",3,2,2,1,2,0,1,1,2,1,1,0,0,0,0,0,7,1,"02",3,2,21,6,4,9,1,0,1,0,1,2,2,2,2,2,1,7,4,0,0,6
"0066830451102","00668304511",3,2,2,1,1,350,1,1,3,1,1,0,0,0,0,0,7,1,"02",2,2,22,1,4,6,1,1,2,5,1,2,2,2,2,2,2,0,0,0,0,1
"0066920181104","00669201811",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,2,"04",5,1,19,6,4,9,2,0,1,0,1,2,2,2,2,2,1,38,0,230,0,6
"0066920321207","00669203212",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"07",5,2,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,24,3,400,0,6
"0067040751105","00670407511",3,2,2,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"05",3,2,20,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0067050811104","00670508111",3,2,2,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"04",3,2,21,6,4,7,2,0,2,5,1,2,2,2,2,2,2,0,0,0,0,6
"0067180141102","00671801411",3,2,2,1,3,0,1,1,10,1,1,0,0,0,0,0,7,1,"02",3,2,21,5,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,630,6
"0067180891102","00671808911",3,2,2,1,1,400,1,1,11,1,1,0,0,0,0,0,7,2,"02",3,1,21,6,4,9,2,0,1,0,1,2,2,2,2,2,1,48,3,1300,0,6
"0067190091104","00671900911",3,2,2,2,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"04",3,2,20,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0067191031103","00671910311",3,2,2,1,6,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0067210081104","00672100811",3,2,2,1,2,0,1,1,1,1,1,0,0,0,0,0,7,1,"04",3,1,20,6,4,7,2,0,1,0,1,2,2,2,2,2,1,50,1,400,0,6
"0067210691103","00672106911",3,2,2,1,2,0,1,1,2,1,1,0,0,0,0,0,7,1,"03",3,1,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0067250141101","00672501411",3,2,2,1,6,0,1,1,8,1,0,0,0,0,0,0,7,0,"01",1,2,20,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,10,0,0,1
"0067490511103","00674905111",3,2,2,1,6,0,1,1,3,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,1,1,2,2,2,2,2,1,36,2,0,0,6
"0067571081103","00675710811",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,1,2,11,NA,1,1,2,1,1,2,0,0,0,0,6
"0067680991103","00676809911",3,2,2,1,2,0,1,2,0,1,1,0,0,0,0,0,7,2,"03",3,2,20,6,4,9,2,0,1,6,1,2,2,2,2,2,2,0,0,0,0,6
"0067690641105","00676906411",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"05",3,2,20,6,4,8,1,0,2,3,1,2,2,2,2,2,2,26,1,0,0,6
"0067691911108","00676919111",3,2,2,1,2,0,1,1,6,1,1,0,0,0,0,0,7,1,"08",5,1,20,6,4,9,1,0,2,6,1,2,2,2,2,2,2,0,0,0,150,6
"0067720541103","00677205411",3,2,2,1,3,0,1,2,0,1,1,0,0,0,0,0,7,0,"03",3,2,20,6,4,6,1,1,2,2,1,2,2,2,2,2,1,68,1,300,0,6
"0067850151102","00678501511",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"02",3,2,20,6,4,7,2,0,1,0,1,2,2,2,2,2,1,48,6,1025,0,6
